"GEOID","poverty_total","poverty_male","poverty_female","white","black","ai_an","asian","nh_opi","other","pct_male","pct_female"
"40125",15.5,7.2,8.3,75.9,3.5,14.7,0.7,0.1,9.9,47.8,52.2
"40127",20.2,9.7,10.4,73.4,0.8,14.3,0.4,0.1,21.8,48.8,51.2
"40129",17.1,6.1,11,88.1,0.2,6,0,0,9.1,49.1,50.9
"40131",9.7,4.2,5.5,74.6,1,12.7,1.4,0.1,19.2,49.8,50.2
"40133",19.8,9.1,10.7,68,4.8,20.3,0.6,0,12.1,49,51
"40135",21.2,10.2,11,64.2,1.9,19.9,0.8,0.1,24.8,49.3,50.7
"40137",14,6,8,82.4,1.8,5.3,0.5,0.1,15.1,48.5,51.5
"40139",19.2,9.2,10,63.4,2.5,1.3,3.3,0,33.7,53.3,46.7
"40141",18.9,7.9,11,65.4,7.6,2.7,0.2,0,31.7,51,49
"40143",14.7,6.5,8.2,70,10.1,5,3.4,0.1,19.3,48.8,51.2
"40145",10.3,4.6,5.7,75.3,3.5,8.8,1.5,0.1,20.1,49.4,50.6
"40147",13,5.6,7.3,76.9,2.7,10.5,2.2,0,14,48.7,51.3
"40149",14.1,5.8,8.3,89.4,1.3,1.6,0.1,0,12.7,50.1,49.9
"40151",11.9,5.6,6.4,88.5,3.1,1.6,1.2,0,10.8,52.7,47.3
"40153",10.9,4.1,6.8,89.5,1.3,1.7,0.3,0,11.5,52.9,47.1
"41001",12,5.7,6.3,92.7,0.9,1.2,0.7,0.4,6.2,51.5,48.5
"41003",17.9,9.3,8.6,84.7,1.1,0.7,7.2,0.2,10.5,50.3,49.7
"41005",7.9,3.5,4.4,87.5,0.9,0.8,4.3,0.3,10.3,49.3,50.7
"41007",9.9,4.6,5.2,91.9,0.8,0.4,1,0.3,10.2,49.8,50.2
"41009",11.5,4.9,6.7,92.7,0.5,0.9,1,0.2,8.8,50.3,49.7
"41011",15.9,7.3,8.6,88.4,0.5,2.1,1,0.1,13.7,49.5,50.5
"41013",13.4,6.2,7.2,93,0.5,1,0.3,0.4,7.6,49.3,50.7
"41015",12.3,6,6.4,90.9,0.4,1.5,0.5,0.1,12.9,49.3,50.7
"41017",10.7,4.7,6,93.2,0.6,0.6,1.1,0.2,7.3,49.4,50.6
"41019",14.5,6.4,8.1,92.4,0.4,1.1,1,0.1,9.4,49.4,50.6
"41021",10.3,3.7,6.6,91.9,0,3.9,0.8,0.7,4.8,47.8,52.2
"41023",17.8,7.8,10.1,94.7,0.1,1.3,0.8,0.2,5.1,51.1,48.9
"41025",10.3,5.6,4.7,91.6,0.5,1.5,0,0,12.7,51.4,48.6
"41027",6.1,3,3.1,89.1,0.6,0.7,1.7,0,11.7,50,50
"41029",15.3,6.8,8.5,91.3,0.7,1.3,1.3,0.3,8.7,48.8,51.2
"41031",17,7.5,9.5,70.8,0.8,17.4,0.6,0.1,14.4,51.8,48.2
"41033",17.8,8.7,9.2,92.4,0.5,1.2,1,0.1,8.5,49,51
"41035",19.2,8.9,10.3,87,0.7,4.3,1,0.1,11.3,49.9,50.1
"41037",17,7.9,9.1,91.8,0.3,2.5,1.1,0,7.8,53.5,46.5
"41039",17.3,7.9,9.3,86.5,1.1,1.1,2.7,0.3,13.7,49.2,50.8
"41041",16.1,7.3,8.8,88.2,0.6,2.8,1.2,0.2,11.6,48.2,51.8
"41043",13.1,6.2,6.9,89.6,0.5,1,1.1,0.1,12.4,49.3,50.7
"41045",19.1,8.4,10.7,89.7,1.1,1.3,1.4,0.1,9.3,54.4,45.6
"41047",13.8,6.5,7.4,81.3,1.2,0.9,2.1,0.9,20.3,49.8,50.2
"41049",14.4,6.9,7.5,89.6,0.3,1.4,0.6,0.5,10.6,50.6,49.4
"41051",13.5,6.3,7.2,77.9,5.5,0.9,7.4,0.6,13,49.5,50.5
"41053",12.4,5.6,6.8,88.1,0.8,2,1.9,0.5,10.4,48.8,51.2
"41055",13.4,6.2,7.2,91.6,0.2,0.7,0.1,1.4,11.1,53.7,46.3
"41057",12.8,6.1,6.6,93.1,0.4,0.9,0.7,0.5,8,50.2,49.8
"41059",16.8,6.9,9.9,85.8,1,3.2,1,0.3,12.8,52.1,47.9
"41061",13.6,5.7,7.8,91.7,0.8,1.2,1.1,1.5,6.7,49.7,50.3
"41063",13.4,7.1,6.4,94.9,0.2,1.1,0.3,0.1,5.9,49.2,50.8
"41065",11.4,5,6.3,88.1,0.3,3.1,0.9,0.6,10.1,50.2,49.8
"41067",8.8,4,4.8,75.9,2,0.6,10.6,0.4,15.9,49.5,50.5
"41069",13.8,6.9,6.9,93.2,0,0.8,0.3,0.1,9.2,50.4,49.6
"41071",11.6,4.7,6.9,87.5,0.8,1.2,1.5,0.3,12.8,50,50
"42001",7.4,3.2,4.3,92.7,1.4,0.1,0.7,0,7.3,49.2,50.8
"42003",11.3,4.9,6.4,79.9,12.9,0.1,3.7,0,6.3,48.3,51.7
"42005",11,4.8,6.1,97.7,0.8,0,0.3,0,2.4,49.7,50.3
"42007",10.9,4.7,6.1,90.4,5.8,0.1,0.5,0.1,6,48.5,51.5
"42009",11.7,5.1,6.6,97.6,0.6,0.1,0.4,0,2.2,49.6,50.4
"42011",11.6,5.2,6.4,82.4,5.4,0.6,1.4,0,14.8,49.2,50.8
"42013",14.3,6.2,8.2,95.5,1.7,0.1,0.6,0,3.7,48.9,51.1
"42015",12.5,5.5,7.1,96.7,0.6,0,0.7,0.2,3.1,49.3,50.7
"42017",5.8,2.4,3.4,87.6,4,0.2,4.8,0,5.3,49.1,50.9
"42019",8,3.4,4.6,95.8,1,0,1.2,0,3.6,49.5,50.5
"42021",14.6,6.8,7.8,93.5,3.5,0,0.4,0,4.6,49.2,50.8
"42023",15.1,6.8,8.4,96.5,0.1,0,0.8,0,4.8,49.5,50.5
"42025",11.5,5.5,6,95.7,2.3,0.2,0.6,0,2,49.7,50.3
"42027",16.1,8.8,7.3,87.6,3.8,0.1,6.1,0,4.2,52.6,47.4
"42029",6.3,2.7,3.6,84.8,5.9,0.1,5.5,0,6.1,49.3,50.7
"42031",15.8,6.6,9.2,96.4,1.4,0.1,0.6,0.1,2.9,48.8,51.2
"42033",13.5,6.2,7.3,94.7,2.9,0.2,0.5,0,3.2,52.6,47.4
"42035",14.8,6.2,8.6,96.2,1.8,0.3,0.8,0,1.6,49.5,50.5
"42037",13.9,6,7.9,95.1,1.8,0.1,1.1,0,2.9,48,52
"42039",12.7,5.8,6.8,95.5,1.6,0,0.6,0,4.2,48.7,51.3
"42041",6.6,2.8,3.7,87.7,4,0.1,4.3,0,6.6,49.5,50.5
"42043",12.1,5.4,6.7,70.1,19.5,0.3,4.4,0,8.8,48.5,51.5
"42045",9.6,4.1,5.5,68.7,21.6,0.2,5.7,0,6.4,48.1,51.9
"42047",9.3,4.5,4.8,97.8,0.9,0.1,0.5,0.1,1.1,50.5,49.5
"42049",15.3,6.9,8.4,86.5,7.2,0.3,1.7,0,7.6,49.4,50.6
"42051",16.7,6.9,9.8,92.5,4.2,0,0.4,0.1,5.3,49.4,50.6
"42053",8.9,3.6,5.4,69.7,25.9,0.1,0.1,0,6.9,72.7,27.3
"42055",9.1,3.9,5.2,92.4,3.7,0.3,0.8,0,4.8,49.1,50.9
"42057",11.2,5.1,6.1,96.6,1.5,0.3,0.3,0,2.4,50.5,49.5
"42059",12.2,5.4,6.8,94,3.1,0,0.4,0,4.6,52,48
"42061",10.8,4.3,6.5,91.5,5.6,0.2,0.6,0,3.7,53.1,46.9
"42063",15.2,6.9,8.3,94.7,2.3,0.1,1,0,3.6,50.1,49.9
"42065",14.8,6.1,8.7,97.8,0.5,0.1,0.3,0,2.3,49.8,50.2
"42067",10.7,4.5,6.2,97,1.1,0,0.4,0,2.3,50,50
"42069",14.1,5.8,8.3,91.1,2.8,0.1,2.8,0,5.4,48.5,51.5
"42071",9.9,4.3,5.6,88.5,4.2,0.2,2.2,0,7.5,49,51
"42073",13.5,5.7,7.8,93.1,3.6,0.1,0.5,0,5.1,48.4,51.6
"42075",10.5,4.5,6,86.6,2.5,0.1,1.4,0,11.5,49,51
"42077",12.2,5.4,6.8,79.3,7.4,0.3,3.3,0,13.2,48.9,51.1
"42079",14.2,6.1,8,87.6,5.1,0.2,1.2,0.1,7.9,49.4,50.6
"42081",12.8,5.6,7.2,92.1,5,0.2,0.7,0,3.8,49,51
"42083",14.9,6.8,8.1,94.5,2.5,0.2,0.5,0.1,3.7,51.7,48.3
"42085",13,5.6,7.4,91.3,5.7,0.1,0.7,0,4.1,49.3,50.7
"42087",13.2,5.7,7.6,96.9,0.5,0.2,0.3,0.1,3.5,48.8,51.2
"42089",11,5.3,5.8,76.3,14.7,0.3,2.4,0,9.3,49.5,50.5
"42091",5.8,2.5,3.3,79.1,9.2,0.1,7.6,0,6.6,48.6,51.4
"42093",10.1,3.5,6.6,93.9,1.8,0.1,3.5,0,1.5,47.8,52.2
"42095",8.3,3.8,4.4,85.6,5.7,0.2,2.8,0,9.2,49.2,50.8
"42097",12.6,5.5,7.1,94.6,2.7,0.4,0.4,0,3.2,50.3,49.7
"42099",9.2,4.5,4.7,96.9,1,0.2,0.4,0,2.8,50.7,49.3
"42101",23.7,10.6,13,40.7,42.1,0.4,7.2,0,12.6,47.3,52.7
"42103",9.5,4.4,5.1,88.5,6.4,0.1,1.2,0.1,6.2,50.8,49.2
"42105",13.3,5.5,7.7,97.3,0.4,0.2,0.4,0,3.3,49.9,50.1
"42107",11.8,5.3,6.5,93.7,3.2,0.2,0.5,0,3.8,51.1,48.9
"42109",9.8,4.4,5.4,96.4,1,0.1,0.7,0,3,49.8,50.2
"42111",11.5,4.8,6.7,95.2,2.6,0.1,0.3,0,3.2,52.2,47.8
"42113",12.7,6.7,6.1,95.6,2.4,0.1,0.1,0,2.5,52.9,47.1
"42115",11.9,5.2,6.6,97.5,0.7,0,0.4,0,2.5,50.3,49.7
"42117",13,6,7.1,96.9,0.7,0.1,0.6,0,3.1,49.6,50.4
"42119",9.4,4.2,5.3,86.9,6.4,0.5,1.7,0,6.7,54.9,45.1
"42121",12.6,5.6,6.9,96.6,0.8,0,0.4,0,4.1,49.4,50.6
"42123",12.4,5.7,6.7,97.7,0.5,0.1,0.5,0,2.3,50.1,49.9
"42125",9,4.1,4.9,93.6,3.1,0.1,1,0,4.2,49.1,50.9
"42127",10.6,5,5.6,93.7,3.2,0.2,0.6,0,4.1,53.1,46.9
"42129",9.8,4.4,5.5,94.7,2.4,0.1,0.9,0,3.7,48.9,51.1
"42131",10.1,3.9,6.2,97.1,1.1,0.1,0.2,0,2.9,50.4,49.6
"42133",9.4,4,5.4,88.4,5.9,0.2,1.5,0.1,6.4,49.4,50.6
"44001",6.9,3.1,3.7,94.2,1.3,0.1,2.1,0,4.2,48.4,51.6
"44003",7.5,3.4,4.1,91.3,1.9,0.3,2.7,0,6,48.4,51.6
"44005",8.3,3.4,4.9,89.9,4,0.5,2,0.2,5.9,49.2,50.8
"44007",14.6,6.5,8.1,72.9,9.9,0.5,4.2,0.1,16.6,48.7,51.3
"44009",8.2,3.8,4.4,92.9,1.4,0.7,1.9,0.1,5,48.2,51.8
"45001",18.2,8.1,10.1,69.9,27.6,0.1,0.3,0,4,48.5,51.5
"45003",14.7,6.4,8.3,70.7,25,0.3,0.9,0,5.5,48.3,51.7
"45005",22,10,12,23.4,73.8,0.3,0.2,0,2.9,53.5,46.5
"45007",14.3,6.2,8.2,79.8,15.7,0.2,0.9,0,5.7,48.2,51.8
"45009",22,12,10,36.4,61.1,0.4,0.3,0,2.2,48.3,51.7
"45011",27.5,11.8,15.8,50.9,45.8,0.2,0.2,0.1,3.8,48.4,51.6
"45013",9.9,4.3,5.6,74.7,17.7,0.3,1.3,0.1,8.2,49.2,50.8
"45015",11.7,4.9,6.7,66.6,24,0.4,2.2,0.1,10.1,49.7,50.3
"45017",20.4,8.5,11.9,55.7,40.9,0.8,0,0.4,2.7,47.8,52.2
"45019",13.3,5.6,7.7,68.3,26.7,0.2,1.5,0.1,5.4,48.4,51.6
"45021",19,7.8,11.3,75.5,20.1,0.2,0.6,0,6,48.4,51.6
"45023",19.5,9.1,10.4,60.4,37.1,0.5,0.2,0,3.7,48.6,51.4
"45025",20.4,9.9,10.5,63,32,0.3,0.5,0.1,6.9,49.2,50.8
"45027",21.9,8.3,13.6,49.3,47.5,0.1,0.6,0,3.8,49.3,50.7
"45029",21.3,9,12.3,57.3,38.3,0.8,0.1,0,4.4,47.8,52.2
"45031",19.6,7.8,11.8,56.6,41.1,0.2,0.4,0,3.2,47.3,52.7
"45033",32.1,15,17.1,46.7,48.9,2.1,0.1,0,4.4,47.3,52.7
"45035",11.9,4.8,7.2,67.5,25.1,0.4,1.8,0.1,8.4,48.7,51.3
"45037",14.7,6.8,7.9,60,35.3,0.4,0.3,0,5.7,53.3,46.7
"45039",20.6,7.9,12.7,39.1,58.6,0.2,0.2,0,3.8,47.8,52.2
"45041",18,7.5,10.5,53.6,42.7,0.3,1.3,0.1,3.4,46.8,53.2
"45043",17.7,7.8,9.9,64.8,30.9,0.1,0.5,0,5.1,47.3,52.7
"45045",11.2,4.7,6.5,73.5,17.7,0.5,2.5,0.3,8.1,48.5,51.5
"45047",20,8.2,11.9,64.3,31.7,0.1,1,0,4.8,46.5,53.5
"45049",19,7.2,11.9,42.1,53.4,0.1,0.3,0,5.3,51.9,48.1
"45051",14.8,6.4,8.4,81.1,13.3,0.5,1.4,0,5.3,48.3,51.7
"45053",17.3,8,9.3,52.4,41.6,0.2,0.4,0,7.5,50.2,49.8
"45055",14.9,7.1,7.8,71.2,23.6,0.2,0.2,0.1,7.6,48.5,51.5
"45057",13.1,5.3,7.8,74.3,21,0.1,1.3,0,5.8,48.2,51.8
"45059",19.6,8.8,10.8,70.1,24.1,0.1,0.5,0.1,8.1,48.7,51.3
"45061",22.9,9.3,13.6,32.9,64.3,0,0,0,3.9,51.1,48.9
"45063",12.4,5.5,6.9,79.1,14.8,0.3,1.9,0.1,6.2,48.7,51.3
"45065",13.4,6,7.4,51.5,44.8,0.2,0.2,0,6,55.4,44.6
"45067",22.3,10,12.2,39.7,56.7,0.6,0.7,0,3.3,46.1,53.9
"45069",23.5,9.7,13.9,41.5,50.5,3,0.4,0,8.7,52.1,47.9
"45071",17.1,7.7,9.4,63.2,31.1,0.3,0.2,0,6,48.5,51.5
"45073",17.3,7.9,9.4,87.8,6.9,0.6,0.7,0,6.6,49.2,50.8
"45075",22.9,10,12.9,34.8,61.7,0.4,0.7,0.1,4.5,46.8,53.2
"45077",15.7,7.4,8.3,88.3,6.8,0.2,2,0,4.3,49.8,50.2
"45079",15,6.5,8.5,44.9,46.9,0.2,2.9,0.1,8.1,48.4,51.6
"45081",14.8,5.6,9.2,65.9,25.1,0.3,0,0,10,49.9,50.1
"45083",13.7,5.9,7.8,73.2,20.4,0.1,2.4,0,6.1,48.5,51.5
"45085",18.3,7.7,10.6,47.2,46.7,0.3,1.4,0.1,7.4,48.2,51.8
"45087",21.2,9.1,12.2,65.5,30.7,0.1,0,0,7,47.7,52.3
"45089",25,10.9,14.1,31.8,64.5,0.5,0.7,0,3.3,47.7,52.3
"45091",10.3,4.3,6,74.2,19.2,0.8,2.1,0,5.6,48.2,51.8
"46003",5.1,2.3,2.8,92.2,1.7,2.3,0,0,5.2,52.9,47.1
"46005",15.9,7.1,8.7,80.7,1.2,1.4,9.1,0.4,8.2,50.8,49.2
"46007",34.8,14.8,20.1,33.6,0.1,60.3,0.4,0,10.9,49.2,50.8
"46009",8.3,4.2,4.1,88.5,1.5,7.2,0.4,0,4.3,58.7,41.3
"46011",13.2,6.8,6.3,92.4,1.4,1.1,3.1,0,3.4,51.1,48.9
"46013",10.2,4.3,5.9,89.3,2.4,3.5,3.1,0,3.1,49.3,50.7
"46015",13,5,8,86.4,0.5,10.9,0.3,0,3.9,49.5,50.5
"46017",39.2,19.4,19.8,13.9,0.1,84.9,0,0,2,49.8,50.2
"46019",11,5.9,5.1,93.7,0.7,3.3,0.1,0,4.1,51,49
"46021",4,2.1,1.9,98.3,0,1.1,0.1,0,1,54.2,45.8
"46023",18.4,8.1,10.2,63.2,0.1,31.3,0.1,0.1,10.2,50.3,49.7
"46025",8.8,4.2,4.6,95.1,0.2,0.2,0.5,0,6.4,50.3,49.7
"46027",18.9,9,9.9,88.5,1.9,3,2.9,0,5.9,49,51
"46029",12.7,5,7.7,94.3,0.8,2.5,0.5,0,3.8,50.4,49.6
"46031",44.4,20.7,23.7,29,0.3,69.1,0,0,3.1,50.5,49.5
"46033",13.4,5,8.3,93.3,0.3,4,0.3,0,4,48.5,51.5
"46035",13.5,6.8,6.7,92.6,1.4,2,0.7,0,5.3,49.5,50.5
"46037",16.3,8.1,8.2,86.9,0.1,10.5,0.1,0,4.4,51.8,48.2
"46039",8.6,4.4,4.2,99.2,0,0.2,0,0,1.1,52.1,47.9
"46041",31,14.7,16.3,19.9,0.1,78.9,0.1,0.2,1.6,49.6,50.4
"46043",6.1,2.6,3.4,95,0,2.1,0,0,5.8,49,51
"46045",4.5,1.3,3.2,97.7,0.2,0.9,0.1,0,1.7,50.4,49.6
"46047",13.5,5.8,7.8,87,0,6.5,1.6,0,9,50.4,49.6
"46049",14.4,6.7,7.7,96.4,0,3,0,0,1,50.5,49.5
"46051",9,4,5,93.6,0.5,1,0.1,0,6,52.5,47.5
"46053",14.2,6.8,7.4,88.1,0,6.7,1.8,0,6.3,51.3,48.7
"46055",11.9,4.8,7.1,89.8,0,7.5,0,0,5.2,50.3,49.7
"46057",5.5,2.4,3.1,96.7,0.4,0,0.4,0,3.9,51,49
"46059",8,4,4.1,98.1,0.1,0,0.6,0,2.4,50.5,49.5
"46061",7.6,4.4,3.2,99.5,0,0,0,0,1,50.1,49.9
"46063",7,4.1,2.9,93.3,2.1,2.5,0,0,3.5,52.1,47.9
"46065",10.5,5.6,4.9,84.1,0.1,12.3,0,0,6.1,48.9,51.1
"46067",9.2,4.7,4.5,96.5,0,1.5,0.3,0,3.3,48.7,51.3
"46069",10.2,4.5,5.8,88.4,2.4,6.4,0,0,5.2,51.9,48.1
"46071",44,21,23,39,0.3,57.9,0.4,0,4.7,49.6,50.4
"46073",7.8,3,4.8,96,0,2,0,0,2.5,49.6,50.4
"46075",12.4,5.7,6.7,92.9,1.1,5.9,0,0,0,47.2,52.8
"46077",8,3.8,4.3,97.9,0,0.2,0.2,0,2.4,51.2,48.8
"46079",12,6.4,5.6,93.8,0.4,1.4,1.6,0.1,5.1,52.4,47.6
"46081",12.2,5.5,6.6,93.1,0.9,2.3,1,0.1,4.8,49.7,50.3
"46083",4.1,1.9,2.2,94.5,1.3,0.4,1.1,0,4.9,49.5,50.5
"46085",20.2,8.5,11.7,56.3,0.1,41.6,0.6,0.1,2.4,52.1,47.9
"46087",9.4,3.7,5.7,96,0.7,0.6,0,0,4.1,50,50
"46089",13.2,5.5,7.7,96.3,2.1,0.3,0.8,0,0.8,47.5,52.5
"46091",8.3,3,5.3,87.1,0.6,7.6,0,0,6.1,52.1,47.9
"46093",6.7,2.7,4,90.7,1.9,2.7,1.2,0.1,6.1,52,48
"46095",50.8,24.4,26.4,38.7,0.1,58.9,0,0,4.4,49.7,50.3
"46097",6.7,3.7,3,96.3,0.3,0.6,0.4,0,4.2,50.9,49.1
"46099",9.7,4.4,5.3,85.8,5.7,2.1,2.1,0,7.4,50.4,49.6
"46101",11.2,5.2,5.9,79.6,0.5,12.2,2.1,0,10.8,50.3,49.7
"46102",45.8,22.5,23.4,5.1,0.1,93.3,0,0,2.7,49,51
"46103",13.4,5.7,7.7,82.9,1.2,8.9,1.3,0.2,10.6,50.4,49.6
"46105",9,3.6,5.5,95,0,3.7,0,0,2.3,51.9,48.1
"46107",7.2,5.4,1.8,91.5,0,2.5,1.8,0,7.7,50.7,49.3
"46109",19.7,8.4,11.3,57.7,0.6,38.5,0.1,0,5.3,51.2,48.8
"46111",8.6,3.7,4.9,96.3,0,0.8,0.5,0,3.4,51.9,48.1
"46115",9.7,4.1,5.5,96.6,0.2,1.7,0,0.2,2.3,49.9,50.1
"46117",4.6,2,2.7,91,0,5.4,0,1.2,4.8,53.7,46.3
"46119",7.9,3,4.9,96,0,1.4,0,0,5.2,51.3,48.7
"46121",54.8,26,28.7,8.3,0.1,87.8,1.9,0,3.8,48.6,51.4
"46123",19,9,10,81.1,0,10.9,0.8,0,14.4,50.7,49.3
"46125",10.7,3.8,6.8,97.5,0.5,0.5,0.3,0,2.4,50,50
"46127",8.5,2.5,6,93.7,0.8,1.3,1.3,0,5,50.2,49.8
"46129",9.5,3.1,6.5,80.1,5,10.9,0,0,7.3,49.7,50.3
"46135",10.4,4.5,5.9,92.4,1.6,3.3,0.2,0.1,4.7,52.1,47.9
"46137",42.3,21.5,20.8,23.5,0,75.1,0.6,0,1.3,49.3,50.7
"47001",16.4,7.2,9.2,90.9,3.5,0.6,1.3,0.1,6.3,48.8,51.2
"47003",14.1,5.8,8.4,85.2,8.1,0.2,0.2,0,8.4,49.4,50.6
"47005",19.3,8.1,11.2,94.9,3,0.4,0.2,0,3,49.2,50.8
"47007",21.3,10.7,10.6,89.9,3.3,2.1,0.1,0,8.6,58.7,41.3
"47009",10.9,4.8,6.1,93.9,2.7,0.2,0.8,0.1,4.3,48.5,51.5
"47011",15.4,6.8,8.7,89.8,5.1,0.1,1.2,0,5.6,48.7,51.3
"47013",20.5,9.2,11.3,97.3,0.3,0.2,0.4,0,3.2,48.8,51.2
"47015",15.6,6.8,8.9,95.9,1.9,0.3,0,0,3.5,49.4,50.6
"47017",18,7.9,10.1,86.8,10.3,0.2,0.4,0.1,4.1,48.8,51.2
"47019",21.4,9.7,11.7,96.3,1.7,0.4,0.5,0,1.8,48.9,51.1
"47021",10.4,4.1,6.3,94.6,1.6,0.4,0.5,0,4.7,49.9,50.1
"47023",14.7,7,7.7,86.1,8.9,0,0.5,0,7,48.1,51.9
"47025",21.5,9.7,11.8,96.4,1,0.2,0.8,0.2,2.9,48.6,51.4
"47027",25.7,12.9,12.8,94.8,2.4,0,0.1,0,3.6,47.9,52.1
"47029",23.2,9.8,13.4,94.8,1.9,0.9,0.2,0.1,4.3,48.5,51.5
"47031",13.8,5.7,8.1,90.4,3.9,0,1.1,0,6.6,49.2,50.8
"47033",17.5,8.1,9.4,79.5,13,0.1,0.3,0,9.3,47.5,52.5
"47035",13.5,6,7.5,96.5,1,0.6,0.4,0,2.7,48.9,51.1
"47037",14.4,6.5,8,64,27.1,0.2,3.6,0.1,7.5,48.2,51.8
"47039",17.3,7.4,9.9,92.2,4.4,0,0,0,6.4,49,51
"47041",18,8.6,9.3,93.6,1.8,0.3,0.3,0.1,5.5,49.7,50.3
"47043",13.4,5.8,7.6,92.6,4.2,0.5,0.5,0,4.1,49.4,50.6
"47045",18.1,7.2,10.9,81.8,12.9,0.6,0.8,0.1,6.6,48.5,51.5
"47047",13.3,6.3,7,69.5,27.4,0.9,0.7,0,2.4,49.3,50.7
"47049",20,9,11,97.3,0.3,0.4,0.5,0,2.5,49.9,50.1
"47051",13.7,6.2,7.4,90.4,4.8,0,0.4,0.1,7.6,49,51
"47053",15.4,6.5,8.9,78.2,17.1,0.4,0.3,0.1,7.1,48,52
"47055",14.3,6.1,8.2,86.1,9.8,0.3,0.2,0,6.2,48.9,51.1
"47057",17.9,8.1,9.8,97.3,0.5,0.3,0.3,0,3.4,50.1,49.9
"47059",16.2,7.1,9,94.6,2.2,0.3,0.4,0.1,4.3,48.9,51.1
"47061",22.3,10.2,12.1,88.1,0.7,1,0.2,0,19.9,49.5,50.5
"47063",16.9,7.5,9.4,88.4,4.6,0.3,0.9,0.3,7.8,49.1,50.9
"47065",12.5,5.6,6.9,75.3,19.1,0.2,2.1,0,5.4,48.3,51.7
"47067",27.5,13,14.5,98.3,0.5,0,0.6,0,1.1,50.2,49.8
"47069",15,6.2,8.8,55.1,41.9,0.3,0.7,0,3.3,56,44
"47071",19.7,8.6,11.1,94.3,3.9,0.2,0.5,0,2.2,48.7,51.3
"47073",18.8,8.1,10.7,96,1.3,0.2,0.5,0.1,3.4,48.9,51.1
"47075",18.5,7.5,11,46.8,50.8,0,0,0,3.4,46.7,53.3
"47077",18.5,8.3,10.2,89.7,7.8,0,0.1,0.1,4.5,49,51
"47079",19.8,8.2,11.5,89.1,8.2,0.3,0.4,0,3.6,48,52
"47081",17.4,8.3,9.1,92.3,5.2,0.6,0.4,0,3,52.5,47.5
"47083",16.2,7.2,9,92.4,5.4,0.7,0.2,0.2,2.2,50.9,49.1
"47085",15.2,6.5,8.7,93.7,2.3,0.8,0.7,0,4.8,48.5,51.5
"47087",18.8,7,11.8,95.7,0.3,0.2,0,0,5.9,50.3,49.7
"47089",12.7,5.9,6.8,95.4,1.7,0.1,0.6,0,3.9,49.1,50.9
"47091",21.9,10.4,11.6,94,3.5,0.5,0.5,0,2.8,54,46
"47093",14.2,6.4,7.8,85.5,8.7,0.3,2.2,0,5.5,48.6,51.4
"47095",17.8,6.9,10.8,67.5,28.5,0.1,0.2,0,5.7,62.7,37.3
"47097",18.8,8.3,10.6,62.9,33.7,0.8,0.3,0,4.2,51.3,48.7
"47099",16.7,6.8,9.9,95.2,1.7,0.3,0.5,0.2,3.7,49,51
"47101",19.1,8.4,10.7,95.1,1.8,0,1.4,0,2.9,48.4,51.6
"47103",14.5,6.4,8.1,89.7,7.2,0.2,0.6,0,4.6,49.1,50.9
"47105",11.2,5,6.2,93.9,1,0.2,0.7,0,6.1,48.9,51.1
"47107",18.7,8.5,10.2,92.5,3.7,0.4,0.8,0.1,4.6,48.7,51.3
"47109",18.5,9.1,9.4,91.5,5.5,0.2,0.2,0,4.8,48.6,51.4
"47111",17,7.9,9.1,95.6,0.2,0.4,0.5,0.2,5.2,49.2,50.8
"47113",17.8,7.5,10.3,57.9,37.2,0.1,1.1,0,5.6,47.3,52.7
"47115",15.2,5.9,9.3,93,2.6,0.1,0.5,0,7.2,48.6,51.4
"47117",13.7,5.8,8,89.6,7.6,0.1,0.3,0,3.8,49.2,50.8
"47119",9.9,3.9,6.1,83.9,11.5,0.2,0.9,0,6.2,48.3,51.7
"47121",16.6,7.6,9,96.1,1.9,0.3,0.2,0,3,49.5,50.5
"47123",18.1,8.5,9.6,94.2,2.1,0.6,0.4,0,4.4,49.2,50.8
"47125",13,5.9,7.1,70.5,20.1,0.6,2.2,0.4,11.1,49.9,50.1
"47127",7.6,2.5,5.1,92.8,2.2,1.6,2.4,0,1.9,50.4,49.6
"47129",19.6,7.6,12,92.9,5.8,0.4,0.1,0,1.5,54.7,45.3
"47131",20.6,9,11.6,85.2,10.3,0.3,0.4,0,6,48.1,51.9
"47133",16.9,8.3,8.6,97.5,0.7,0.1,0.4,0.4,1.8,49.2,50.8
"47135",26.4,10.6,15.8,92.6,2.7,0.2,2.2,0,4.2,49.5,50.5
"47137",19.7,7.2,12.5,99.5,0.2,0,0,0,0.6,50.5,49.5
"47139",14.7,5.9,8.8,96.1,0.3,0.3,0.1,0,5.3,49.8,50.2
"47141",18.1,8.3,9.8,93.3,2.2,0.3,1.3,0,4.8,49.4,50.6
"47143",18.7,8.4,10.3,94.4,2.3,0.3,0.5,0,4.5,49.5,50.5
"47145",13.6,6.1,7.6,93.7,2.3,0.4,0.8,0,4.9,49.2,50.8
"47147",11.4,5.1,6.2,87.5,7.3,0.3,0.6,0.1,6.7,49.4,50.6
"47149",10.9,5,5.9,76.8,14.8,0.3,3.4,0,8,49.3,50.7
"47151",21.3,9.2,12.1,97.8,0.6,0.3,0,0,2.5,49.4,50.6
"47153",19.4,9.2,10.2,97.1,0.2,0.1,0,0,5.1,49.9,50.1
"47155",13.5,6.1,7.4,94.7,0.9,0.4,0.8,0,5.2,49.1,50.9
